Unnamed: 0,Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Marca_Cod,Material_Cod,Temporada_Cod,Qtd_Vendidos_Cod,Marca_Freq,Material_Freq
1946,Macacão Apicultor Roupa Proteção Abelha Com Máscara + Brinde,4.1,332.0,10.0,celi,algodão,Sem gênero,não definido,Bom produto so uma resalva quando alguem for fazer o pedido pede um numero maior do que vc costuma usar exp. Se vc usa roupas g pede o macacao gg ou xg pra ficar com folga. No restante tudo certo.,Eu achei muito fino o tecido poderia ser mais grosso fui tirar uma abelha levei algumas ferruado.,Otimo.,+1000,166.21,0.6666666666666666,0.0364698104892022,0.0819672131147541,0.2648784147880358,177,25,1,1000.0,0.0077307867212369,0.176443838108231
1956,Short Jeans Plus Size Com Lycra Levanta Bumbum Cintura Alta,4.4,45.0,6.0,stillger jeans,jean,Feminino,primavera/verão,Ele é ótimo muito confortável.,"Comprei e não gostei de como ficou no corpo.
Ele é bom o tecido é bom, só que pra mim não ficou legal.",Produto de ótima qualidade eu recomendo pode comprar.,+100,64.09,0.777777777777778,0.004847950639048,0.0163934426229508,0.0907370144265202,738,74,7,100.0,0.0154615734424738,0.0254661209640745
1971,Kit 3 Short Jeans Feminino Levanta Bumbum Modela Cintura,4.3,27.0,14.0,stillger jeans,algodão,Feminino,primavera/verão,Otimo.,"Shorts são lindas, só o tamanho é diferentes uma da outra.
Duas ficaram ótimas e uma ficou grande.","Os shorts são muito bonitos, mais achei a forma pequena. O mais claro bem menor que os outros. Minha filha usa 44, pedi 46 e ficaram apertados. Mais da pra usar rsrs.",+100,149.67,0.7407407407407406,0.002864698104892,0.1475409836065573,0.2366733740322635,738,25,7,100.0,0.0154615734424738,0.176443838108231
1990,Calça Jeans Original Sawary Com Lycra Roupas Femininas Dins,4.5,87.0,11.0,sawary,jeans com lycra,Feminino,outono/inverno,"Maravilhoso, e amei muito linda.","Maravilhosa, deveria ter pegado meu número mesmo que é a 44, fui na opinião de outros clientes, peguei a 46 e ficou um pouco larga, mas amei,. Podem pegar seu número certo. Virei cliente :) obrigada! ?.",Tenho 1. 70 e peso 88kg. Pedi o tamanho 44 e sinceramente ficou perfeita. Amei minha calça. De vdd mesmo! o jeans é maravilhoso e vesti super bem.,+1000,169.21,0.8148148148148148,0.009475539885412,0.0983606557377049,0.2699942021077043,692,79,3,1000.0,0.0068212824010914,0.001819008640291
2001,Kit 2 Cuecas Boxer Lupo Basic Microfibra Sem Costura Box,4.8,1430.0,30.0,lupo,microfibra,Masculino,primavera/verão,Excelente produto e muito durável. Não sei como vai ser pq este produto dura muito. Comprei novo conjunto depois de quase 3 anos. Então se você quiser esquecer de comprar cueca pelo menos por 3 anos este é o produto ideal.,"Já conhecia esse produto de alta qualidade e preço baixo, tenho uma cueca dessa a 5 anos e ainda vai servir por mais tempo kkk, as cuecas de poliamida da lupo são excelentes, já as de algodão não duram um mês, não comprem as de algodão, comprem essa de poliamida são muito boas e bem duráveis m.","Produto original, estava com medo de comprar e não ser igual ao original porém me surpreendeu a qualidade do produto em breve vou comprar mais cuecas!.",+10mil,69.99,0.925925925925926,0.1574482150727192,0.4098360655737705,0.1007980628218682,463,101,7,10000.0,0.0422919508867667,0.0300136425648021
2007,Roupa Térmica Flanelada Kit 2 Calças + 2 Blusas Segunda Pele,4.3,160.0,10.0,sm,poliéster,Masculino,outono/inverno,"A ideia de tamanho único não funciona para este produto. Apesar de esticar, fica desconfortável e subindo se você for alto (tenho 1,87m). O tecido junta bolinhas onde houver fricção. Não achei que ajudou muito na questão térmica.","Material de qualidade, mas essa coisa de tamanho único, não funciona no brasil. O lado bom é que segura minhas gorduras. Se vc não for uma pessoa grande na estatura, pode ir sem medo.",A roupa serviu tanto para mim que uso 48 quanto para meu esposo que usa 44. Ela aquece e protege muito contra o vento gelado - ainda mais para ele que usa moto como meio de transporte. Só não dei 5 estrelas porque uma das blusas veio com um furo próximo ao ombro. Já lavei 2x e continua como nova.,+1000,199.73,0.7407407407407406,0.0175187307183781,0.0819672131147541,0.3220388117731318,723,122,3,1000.0,0.0013642564802182,0.1173260572987721
2008,Kit 5short Feminino Leve Moletinho Academia Fitness Atacado,4.7,118.0,10.0,canario,algodão,Feminino,primavera/verão,"Gostei bastante do produto, o material pelo preço está bom. Seguir o conselho de comprar tamanho a mais do que uso, deu certo. Uso m mais comprei g , vestiu bem.",O produto e maravilho perfeito moletinho veste super bem mas achei que era um pouquinho so larguinho mas ta perfeito ainda por ser. De academia eu tenho certeza que nao pode ficar largo mesmo kkk apaixonada super recomendo e as cores sao lindas demais pode comprar sem medo.,"Tecido otimo acabamento muito bom, porem pequeno, eu uso 42 e deveria ter pego gg ia ficar mais larguinho , peguei g e ficou apertado, mais da pra usar tranquio.",+1000,159.99,0.888888888888889,0.0128911414720141,0.0819672131147541,0.2542716824119232,170,25,7,1000.0,0.0100045475216007,0.176443838108231
2018,Roupa Infantil Bailarina Profissional Balé Paetês Saia Média,4.6,40.0,7.0,bailarina profissional,poliéster,Meninas,não definido,"Muito lindo, bem acabado, perfeito. A parte da saia fica armada, do jeito que gosto.","O vestido é maravilhoso tudo isso da foto mesmo, tive que comprar um número maior pois não tinha o menor mais mesmo assim deu certo, ele é lindo perfeito e apesar dos detalhes não é um vestido pesado.","O vestido é muito bonito, não há como negar. Mas no final da festa os detalhes da barra da saia estavam se desfazem. Os partes saíram todos. Não é algo que tenha durabilidade, e minha filha é bem vaidosa e cuidadosa.",+100,199.99,0.8518518518518517,0.004297047157338,0.0327868852459016,0.3224821800075031,90,122,1,100.0,0.0004547521600727,0.1173260572987721
2025,Roupa Bebe Infantil Kit 10 Cuecas Boxer Menino Masculino,4.3,19.0,21.0,spk,algodão,Meninos,não definido,Ola perfeito pelo custo benefício eu achei que o tecido seria inferior pelo valor mais me surpreendi tenho três meninos e irei comprar novamente.,Eu gostei muito boa.,Eles não vem do mesmo tamanho umas pequenas e outra grande muita variação de tamanho.,+100,98.05,0.7407407407407406,0.001983252534156,0.2622950819672131,0.1486477268851676,728,25,1,100.0,0.0004547521600727,0.176443838108231
2027,Pijama De Frio Feminino Longo Tecido Super Confortável,4.7,228.0,30.0,time fitness roupa de dormir,poliéster,Feminino,outono/inverno,Muito confortável.,A manga ficou bem curta.,"O pijama tem um tecido bem gostoso, parece ser de boa qualidade. Não vou dar nota 5 porque ele ficou curto. Tenho 1,69 mas vale o custo benefício.",+1000,78.23,0.888888888888889,0.0250110180696342,0.4098360655737705,0.1148494253265577,765,122,3,1000.0,0.0004547521600727,0.1173260572987721
2032,Kit 3 Bermuda Moletom Academia Ginastica Leve Estampado Top,4.3,20.0,10.0,canario,poliéster,Masculino,não definido,"Produto de baixa qualidade. Moletom muito fino, elastico na cintura inapropiado. Custa pouco mas prepare-se para receber um produto de segunda categoria.",Ótimo perfeito.,"Eu achei pequena, não segue tamanho na tabela.",+100,119.91,0.7407407407407406,0.002093433230498,0.0819672131147541,0.185924763821152,170,122,1,100.0,0.0100045475216007,0.1173260572987721
2033,Roupa Infantil Calça Jeans Branco Confortável Menino Juvenil,4.6,9.0,10.0,fashion kids,algodão,Meninos,outono/inverno,"Linda a calça, meu filhote ficou um charme com ela, podem comprar sem medo.","Comprei por 2x e nas 2 veio tamanho maior, que devolvi e tive reembolso rapidamente! é bem bonita, só não deu para usar por ser de tamanho maior mesmo.",Bom.,+50,78.01,0.8518518518518517,0.000881445570736,0.0819672131147541,0.114474267589782,293,25,3,50.0,0.0004547521600727,0.176443838108231
2045,Kit 3 Short Jeans Feminino Cintura Alta Barato Atacado,4.4,508.0,9.0,menina linda,jean,Feminino,primavera/verão,"Estou encantada com essas peças!.
Os shorts são lindos e super confortáveis, comprem sem medo!.","Recomendo, tecido confortável, igual a foto.","Gostei muito dos shorts, material bom, para usar no dia a dia está ótimo.",+1000,129.2,0.777777777777778,0.0558616130453944,0.0655737704918032,0.2017666518877255,509,74,7,1000.0,0.0100045475216007,0.0254661209640745
2056,Kit 3 Calça Jeans Feminina Levanta Bumbum Cintura Alta,4.3,313.0,5.0,stillger,algodão,Feminino,outono/inverno,"Maravilhoso, super recomendo, ficou perfeita 👏👏👏.",Pedi um produto veio outro sem falar no tamanho.,"Do kit, uma calça ficou perfeita, uma ficou boa e a outra não serviu, ficou pequena, pedi a loja para trocar somente a que não serviu, pois como eu só experimentei uma achei que daria certo as outras e já usei, quando fui usar a terceira, não serviu. A resposta da loja foi que só troca o kit inteiro. Mas como vou trocar um kit de calças 38 por outro kit de calça 38 se apenas 1 veio no tamanho errado?.",+1000,174.24,0.7407407407407406,0.0343763772587042,0.0,0.2785716721803485,736,25,3,1000.0,0.0327421555252387,0.176443838108231
2060,Kit 2 Cuecas Box Boxer Zorba Algodão Sem Costura 781 Full,4.8,292.0,10.0,zorba,algodão,Masculino,não definido,"É tamanho pequeno em relação a outras cuecas do mesmo tamanho m parece p, tem de comprar tamanho maior que o seu habitual.",Produto de ótima qualidade.,Muito boaaa.,+1000,43.38,0.925925925925926,0.0320625826355222,0.0819672131147541,0.0554210292964087,838,25,1,1000.0,0.0090950432014552,0.176443838108231
2061,Roupa Feminina Short Plus Size Jeans 44 Ao 58 E Cintura Alta,3.8,8.0,11.0,usemia,jeans,Feminino,primavera/verão,"Ótimo, coube perfeitamente meu tamanho.","Lindo, gostei muito.
Comprarei novamente, agora estou esperando para que chegue logo na cor vermelho!.
Eu uso 52/54.
Peguei um 56 e ficou justo no corpo, mais gostei.
Tenho 110 de cintura e 140 de quadril!.",Produto excelente amei super recomendo.,+100,77.53,0.5555555555555555,0.000771264874394,0.0983606557377049,0.1136557416186351,793,75,7,100.0,0.0004547521600727,0.0300136425648021
2072,Moletom Calça Juvenil Menino Kit 3 Peça Flanelada 10-12-14,3.7,168.0,5.0,colbacho,algodão,Sem gênero infantil,outono/inverno,"Comprei para meus 2 filhos, a preta é tamanho 14 e a cinza é tamanho 8, todas elas serviram perfeitamente.",Muito bom.,O tecido é muito fino e descosturou.,+1000,69.21,0.5185185185185187,0.0184001762891141,0.0,0.0994679581187544,192,25,3,1000.0,0.0054570259208731,0.176443838108231
2082,Calça Jeans Wide Leg Feminino Índigo Sawary,4.6,16.0,37.0,sawary jeans,algodão,Feminino,outono/inverno,"Perfeita, não melhor pq é um pouco maior.
Linda super indico.
❤️❤️❤️👏👏.",Linda uso 44 comprei 42 deu certinho.,Devolvi pois ficou grande. Mas a calça é linda.,+50,223.99,0.8518518518518517,0.00165271044513,0.5245901639344263,0.3634084785648511,693,25,3,50.0,0.0027285129604365,0.176443838108231
2099,Kit 2 Calças Jeans Masculina Com Lycra.,4.6,2147.0,5.0,almix,jean,Masculino,primavera/verão,"Obs: eu não suporto calças apertadas , e nem muito largas.
Numeração ( 42 ). Ficou ótima em mim.
Tenho 1. 80 de altura e uns 75kg.
Na cintura e nas coxas, ficou muito boa , ou seja.
- não ficou apertado e nem muito largo. ( ficou legal ).
Do joelho para baixo , ficaram retas ou seja, não tem modelagem , más, tbem não ficou feio , pois não ficou larga.
- elas ficam alinhado com o corpo , porém, não apertado.
Então ela é uma boa escolha para compra.
Porém , só um alerta !.
* ela é fina , tecido leve.
* comprimento é super grande.
Resumindo.
De 1 á 10 , ela valeu uns ( 8 ).","Gostei, as calças vestem bem, são confortáveis e o tecido tem qualidade. Por ter gostado resolvi comprar outro kit com três calças. Nesse kit tenho um reparo a fazer: a numeração que pedi foi 40 e a calça azul clara, apesar de ter na etiqueta a numeração 40, tinha o tamanho correspondente a 42 ou 44. Ficará grande e terei que mandar ajustar. O controle de qualidade poderia ser melhor efetuado nesses casos. No mais nada a reclamar.","Recomendo ótimo jeans tenho 1. 80 altura e 97 kg a número 48 ficou ótimo se eu quiser vou fazer é só o abanhado mas não fiz dobrei por dentro nem se percebe , não ficou colada no corpo que pra mim é ótimo.
Comprarei novamente em breve.
Que deus abençoe a todos.",+10mil,134.3,0.8518518518518517,0.2364477743499339,0.0,0.210463490331162,26,74,7,10000.0,0.0054570259208731,0.0254661209640745
2100,Kit 3 Calças Jogger Masculina Jeans Com Punho Elastico,4.3,779.0,9.0,gbgsports,sarja,Masculino,outono/inverno,"Calças com material inferior. Não vieram do mesmo tamanho. Pedi tamanho m/42 parece ser p e a que ficou boa parece ser g. Essas medidas não são confiáveis. O elástico do calcanhar de uma delas está frouxo. Tive preguiça de devolver. Esse deslocamento de ir até os correios me desanima. Comprei mais duas em outra loja. Vieram perfeitas. As daqui consegui vender pra compensar. Quem não liga pra esses detalhes pode comprar, fora isso não aconseho.","O produto veio com manchas e com mal cheiro e a qualidade do pano e horrível, não recomendo efetuarem uma compra nessa loja nem responder o chat que mandei falando das avarias do produto responderam totalmente sem suporte.","Comprei o kit que são três, porém são todas as três com a mesma numeração ,mas três tamanhos diferentes ,duas dá pra eu usar ,uma está perdida pelo tamanho, não compraria novamente, assim como de outros que atenderam minhas espectativas voltei à comprar novamente , tanto pra mim quanto aos meus próximos ,a qualidade atende ao que é descrito,.",+1000,182.34,0.7407407407407406,0.0857205817540767,0.0655737704918032,0.2923842979434535,324,138,3,1000.0,0.0059117780809458,0.0154615734424738
2156,Short Masculino Malha Colorblock Aeroready adidas Novo,4.5,8.0,30.0,adidas,poliéster,Masculino,outono/inverno,Muito bom bermuda 100% original.,"Muito bom, comprarei novamente e original adidas.",Gg de tamanho grande.,+50,179.99,0.8148148148148148,0.000771264874394,0.4098360655737705,0.2883769312097132,13,122,3,50.0,0.0109140518417462,0.1173260572987721
2162,Kit 4 Cuecas Boxer Lupo Em Algodão Masculina Cotton Original,4.6,2387.0,22.0,lupo,algodão,Masculino,primavera/verão,"Muito bom , eu sempre gostei de usar cueca com folga mas resolvi seguir as orientações das medidas na tabela e ficou ótimo. Peguei a m (normalmente pego um tamanho acima) mas ficou muito bom, perfeito. Se tivesse arriscado no tamanho g teria ficado muito largo. Tenho 1. 75 altura e 76kg.",As cuecas são de péssima qualidade as mais falsas que existe. Eu uso cuecas lupo há muito tempo não gostei porque é anunciado como original. Estou só o ódio.,"Eu tenho 1,80 e peso 80 kg, a g ficou perfeita.",+10mil,89.9,0.8518518518518517,0.2628911414720141,0.2786885245901639,0.1347498380000682,463,25,7,10000.0,0.0422919508867667,0.176443838108231
2180,Calça Jeans Infantil Juvenil Masculina C/ Elastano Mzocokids,4.7,11.0,12.0,mzoco kids,jeans poliéster algodão elastano,Meninos,outono/inverno,Perfeito.,"Caixa muito bonita, veste bem, meu filho tem 8 anos, bundudo, o num 14 foi perfeito.","Fiquei impressionado com a qualidade. O tamanho é de acordo com o número. Meu filho é magrinho, tem 8 anos e, o tamanho 8 ficou perfeito. Muito satisfeito.",+100,64.47,0.888888888888889,0.00110180696342,0.1147540983606557,0.0913850141536782,555,83,3,100.0,0.0004547521600727,0.0004547521600727
2185,Calça Linho Mom Feminina Bege Sawary,4.8,26.0,16.0,sawary jeans,algodão,Feminino,outono/inverno,"Excelente!.
A calça é linda, tecido excelente.
Tenho 80 quilos, comprei número 42 serviu perfeitamente!.",Sou bem magrinha pedi o 34 e ficou linda.,Produto de excelente qualidade amei tamanho certo e muito linda. Amei.,+50,192.99,0.925925925925926,0.00275451740855,0.180327868852459,0.3105453429282767,693,25,3,50.0,0.0027285129604365,0.176443838108231
